user,total_logons,off_hours_ratio,weekend_ratio,unique_pc_count,hour_variance,device_connects,device_disconnects,missing_disconnects,file_operations,suspicious_file_ops,removable_media_ops,off_hours_ratio_normalized,weekend_ratio_normalized,unique_pc_count_normalized,hour_variance_normalized,missing_disconnects_normalized,suspicious_file_ops_normalized,removable_media_ops_normalized,risk_score,risk_level
ETG2821,1027,0.32716650438169426,0.0,16,4.211765418859205,166,165,1,3101,2093,0,0.32716650438169426,0.0,0.013050570962479609,0.5395828449314072,0.034482758620689655,0.2483683398599739,0,0.2640564910666284,low
GAN1584,1263,0.36896278701504354,0.00791765637371338,77,3.9618786867586606,151,148,3,662,393,0,0.36896278701504354,0.02578313742209229,0.06280587275693311,0.5075690501427256,0.10344827586206896,0.046635813456746174,0,0.22177665864030105,low
GEB3975,989,0.7108190091001011,0.0,1,5.160794684841094,0,0,0,16,0,0,0.7108190091001011,0.0,0.0008156606851549756,0.661166043503842,0.0,0.0,0,0.2875481251457839,low
GEH0420,712,0.5,0.0,1,4.5311152652370135,0,0,0,21,0,0,0.5,0.0,0.0008156606851549756,0.5804957832126705,0.0,0.0,0,0.21177132445117466,low
GJM2800,1143,0.46106736657917763,0.008748906386701663,1,5.1414416532134215,0,0,0,43,0,0,0.46106736657917763,0.02849002849002849,0.0008156606851549756,0.6586866642352465,0.0,0.0,0,0.21008514378262985,low
HBM2126,712,0.5,0.0,1,4.5311152652370135,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5804957832126705,0.0,0.0,0,0.21177132445117466,low
HKT1778,989,0.7148634984833164,0.0,1,4.724671567403246,146,146,0,258,136,0,0.7148634984833164,0.0,0.0008156606851549756,0.6052929050346991,0.0,0.01613860211225822,0,0.2909105330860833,low
JAC2001,712,0.8932584269662921,0.0,1,5.419000788082432,0,0,0,60,0,0,0.8932584269662921,0.0,0.0008156606851549756,0.6942456597478424,0.0,0.0,0,0.3501116846514718,medium
JJB1598,830,0.5674698795180723,0.0036144578313253013,1,4.865484585647345,0,0,0,104,0,0,0.5674698795180723,0.011770157553290084,0.0008156606851549756,0.623332914729282,0.0,0.0,0,0.2393492010952426,low
JSC3976,366,0.7213114754098361,0.0,1,5.186386043732702,0,0,0,12,0,0,0.7213114754098361,0.0,0.0008156606851549756,0.6644446349882022,0.0,0.0,0,0.2912591452550021,low
KBC1485,426,0.3544600938967136,0.004694835680751174,32,4.251936868787004,141,139,2,368,247,0,0.3544600938967136,0.01528831106295895,0.026101141924959218,0.5447293388790526,0.06896551724137931,0.02931054942446897,0,0.19673571125013703,low
KJR1377,1166,0.3130360205831904,0.0,84,3.3556065632107073,0,0,0,680,0,0,0.3130360205831904,0.0,0.06851549755301795,0.42989757400547735,0.0,0.0,0,0.14918995427666185,low
LKC1944,1037,0.3674059787849566,0.0,27,3.488354931568868,0,0,0,149,0,0,0.3674059787849566,0.0,0.02202283849918434,0.44690439540582494,0.0,0.0,0,0.1607950860706265,low
NJR1714,712,0.46207865168539325,0.0,1,4.480050545427386,0,0,0,0,0,0,0.46207865168539325,0.0,0.0008156606851549756,0.573953717344727,0.0,0.0,0,0.19879441153148816,low
PCA3344,758,0.48548812664907653,0.0,24,4.908642450461809,0,0,0,25,0,0,0.48548812664907653,0.0,0.01957585644371941,0.6288620079151178,0.0,0.0,0,0.21405453037849495,low
PRH1717,712,0.476123595505618,0.0,1,4.010057590205902,0,0,0,29,0,0,0.476123595505618,0.0,0.0008156606851549756,0.5137414047737153,0.0,0.0,0,0.19846368584362012,low
QCB1360,712,1.0,0.0,1,5.519159767907383,0,0,0,40,0,0,1.0,0.0,0.0008156606851549756,0.7070773495274724,0.0,0.0,0,0.38618140444011906,medium
RDP2116,712,0.3441011235955056,0.0,1,4.369550232174771,0,0,0,28,0,0,0.3441011235955056,0.0,0.0008156606851549756,0.559797166003174,0.0,0.0,0,0.15892999859811682,low
UMM3017,712,0.9719101123595506,0.0,1,5.493473426567687,0,0,0,60,0,0,0.9719101123595506,0.0,0.0008156606851549756,0.7037865895355004,0.0,0.0,0,0.37669642618490773,medium
VMJ3068,712,0.3862359550561798,0.0,1,3.4108316665581326,0,0,0,0,0,0,0.3862359550561798,0.0,0.0008156606851549756,0.436972640019934,0.0,0.0,0,0.16267926550913553,low
VMW1500,712,0.5,0.0,1,4.526478434340075,0,0,0,19,0,0,0.5,0.0,0.0008156606851549756,0.5799017438590938,0.0,0.0,0,0.2117226047346046,low
WCP2123,712,0.4957865168539326,0.0,1,4.51808119110947,0,0,0,143,0,0,0.4957865168539326,0.0,0.0008156606851549756,0.5788259459593195,0.0,0.0,0,0.21025211059629545,low
WSM2798,712,0.4550561797752809,0.0,1,4.965167310737479,0,0,0,11,0,0,0.4550561797752809,0.0,0.0008156606851549756,0.6361035899795714,0.0,0.0,0,0.20158781706146692,low
XAB0627,993,0.6777442094662638,0.0,1,4.672247421242322,392,389,3,915,206,0,0.6777442094662638,0.0,0.0008156606851549756,0.5985766786746202,0.10344827586206896,0.024445235552391125,0,0.3070414821723675,medium
XCJ0023,712,0.5,0.0,1,4.018567936064743,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5148316926157926,0.0,0.0,0,0.20638593059898913,low
ACS1921,920,0.391304347826087,0.0,94,4.184892186143134,1042,1032,10,3315,2235,0,0.391304347826087,0.0,0.0766721044045677,0.536140028459124,0.3448275862068966,0.2652189391242435,0,0.378518842989831,medium
ATC1587,712,0.4859550561797753,0.0,1,4.009363201770553,0,0,0,274,0,0,0.4859550561797753,0.0,0.0008156606851549756,0.51365244443282,0.0,0.0,0,0.2016816709416661,low
AXL0479,602,0.5,0.0,1,4.021951804519234,0,0,0,23,0,0,0.5,0.0,0.0008156606851549756,0.5152652109117956,0.0,0.0,0,0.20642148529478835,low
BAT3066,1241,0.29250604351329573,0.0,107,2.9227041107453102,0,0,0,148,0,0,0.29250604351329573,0.0,0.08727569331158239,0.37443704530814753,0.0,0.0,0,0.14098360056384393,low
BBH3587,968,0.7799586776859504,0.0,112,5.467973740583541,0,0,0,443,0,0,0.7799586776859504,0.0,0.09135399673735727,0.7005197425628337,0.0,0.0,0,0.3283083294819282,medium
BKF0427,990,0.35858585858585856,0.0,1,3.8792131779581434,735,732,3,1408,964,0,0.35858585858585856,0.0,0.0008156606851549756,0.4969785053282979,0.10344827586206896,0.1143942090898303,0,0.2308923027653859,low
BYS3626,1084,0.3607011070110701,0.07103321033210332,1,3.466266176964614,420,415,5,6696,4337,0,0.3607011070110701,0.23131327467120824,0.0008156606851549756,0.44407453384777473,0.1724137931034483,0.5146552747122345,0,0.44629344416344546,medium
CSP0483,711,0.49929676511954996,0.0,1,4.029535280030151,0,0,0,1,0,0,0.49929676511954996,0.0,0.0008156606851549756,0.5162367544057247,0.0,0.0,0,0.20627046450461534,low
DAL1943,711,0.49929676511954996,0.0,1,4.027972161689548,0,0,0,0,0,0,0.49929676511954996,0.0,0.0008156606851549756,0.5160364982762141,0.0,0.0,0,0.20625404064008102,low
DJH1506,1097,0.37556973564266183,0.006381039197812215,11,4.277435621461166,0,0,0,19,0,0,0.37556973564266183,0.020779281490311573,0.00897226753670473,0.5479960662823687,0.0,0.0,0,0.173031956174735,low
DSJ1384,992,0.31149193548387094,0.0,1,3.41951881823692,0,0,0,133,0,0,0.31149193548387094,0.0,0.0008156606851549756,0.438085579025559,0.0,0.0,0,0.1382502312453624,low
EMO2120,712,0.5,0.0,1,4.515625335353019,0,0,0,26,0,0,0.5,0.0,0.0008156606851549756,0.5785113183616206,0.0,0.0,0,0.21160856997286578,low
GCM0813,712,0.4705056179775281,0.0,1,4.9803591464704935,0,0,0,0,0,0,0.4705056179775281,0.0,0.0008156606851549756,0.6380498650279977,0.0,0.0,0,0.20681573832888162,low
IAA3012,712,0.4143258426966292,0.0,1,4.9270678868277225,0,0,0,25,0,0,0.4143258426966292,0.0,0.0008156606851549756,0.631222549964517,0.0,0.0,0,0.18782562310921305,low
IIW0361,712,0.5,0.0,1,3.5248215122941784,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.45157624661685786,0.0,0.0,0,0.20119808002642503,low
INB3109,712,0.5,0.0,1,4.5187310664455875,0,0,0,47,0,0,0.5,0.0,0.0008156606851549756,0.5789092035835791,0.0,0.0,0,0.21164120224735145,low
JJY3112,712,0.5,0.0,1,4.517178686464612,0,0,0,32,0,0,0.5,0.0,0.0008156606851549756,0.5787103231799368,0.0,0.0,0,0.21162489121199926,low
KAW3589,712,1.0,0.0,1,6.0178924772488775,0,0,0,0,0,0,1.0,0.0,0.0008156606851549756,0.7709716046447771,0.0,0.0,0,0.39142164648978306,medium
KCG0979,962,0.30353430353430355,0.0,104,4.044186768396518,380,375,5,2384,1613,0,0.30353430353430355,0.0,0.08482871125611746,0.5181138038111365,0.1724137931034483,0.19140856769906253,0,0.27689604805834894,low
KLL3118,712,0.5,0.0,1,4.521832917015828,0,0,0,37,0,0,0.5,0.0,0.0008156606851549756,0.5793065916593128,0.0,0.0,0,0.21167379374874185,low
KMS1530,983,0.3621566632756867,0.0,1,3.885881896036791,0,0,0,24,0,0,0.3621566632756867,0.0,0.0008156606851549756,0.49783285629875074,0.0,0.0,0,0.1597712888151424,low
KNM0423,442,0.5,0.0,1,4.535117248081142,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5810084901356943,0.0,0.0,0,0.21181337374609563,low
LFR0075,993,0.3011077542799597,0.0,1,3.4099396141343923,722,715,7,3204,1688,0,0.3011077542799597,0.0,0.0008156606851549756,0.43685835630829273,0.2413793103448276,0.20030853209920493,0,0.2762734470691456,low
LGF1503,712,0.46769662921348315,0.0,1,4.495986215447629,0,0,0,19,0,0,0.46769662921348315,0.0,0.0008156606851549756,0.5759952874015274,0.0,0.0,0,0.20080486723412058,low
LRW1502,712,0.48314606741573035,0.0,1,4.4990220811972,0,0,0,13,0,0,0.48314606741573035,0.0,0.0008156606851549756,0.5763842219491754,0.0,0.0,0,0.20590506432409805,low
MAG2667,470,0.5,0.0,1,4.521306051445022,97,96,1,1847,1251,0,0.5,0.0,0.0008156606851549756,0.5792390932126237,0.034482758620689655,0.14845140619437522,0,0.28102817927465507,low
MDD1920,712,0.5,0.0,1,4.515625335353019,0,0,0,38,0,0,0.5,0.0,0.0008156606851549756,0.5785113183616206,0.0,0.0,0,0.21160856997286578,low
MHV1529,712,0.39325842696629215,0.0,1,4.426120365608909,0,0,0,0,0,0,0.39325842696629215,0.0,0.0008156606851549756,0.5670445481579022,0.0,0.0,0,0.1756507930958773,low
MWH1018,712,0.5,0.0,1,4.515625335353019,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5785113183616206,0.0,0.0,0,0.21160856997286578,low
OAG1468,358,0.5,0.0,1,4.512506376793725,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5781117385262595,0.0,0.0,0,0.21157579871586288,low
OHF0078,712,0.5,0.0,1,4.027968404140149,0,0,0,21,0,0,0.5,0.0,0.0008156606851549756,0.5160360168844478,0.0,0.0,0,0.20648470240034206,low
OZH2737,712,1.0,0.0,1,5.5176339529507885,0,0,0,85,0,0,1.0,0.0,0.0008156606851549756,0.706881872454739,0.0,0.0,0,0.3861653725265393,medium
RBP1171,591,0.6395939086294417,0.0,33,4.5640005736256155,0,0,0,25,0,0,0.6395939086294417,0.0,0.026916802610114192,0.584708826079995,0.0,0.0,0,0.26219296941600506,low
SHC1585,712,0.4705056179775281,0.0,1,3.9909771574095854,0,0,0,0,0,0,0.4705056179775281,0.0,0.0008156606851549756,0.5112969490201592,0.0,0.0,0,0.19642018775610548,low
SKB3336,764,0.5445026178010471,0.006544502617801047,1,5.287798397795354,383,377,6,315,206,0,0.5445026178010471,0.021311585447711102,0.0008156606851549756,0.6774368985818234,0.20689655172413793,0.024445235552391125,0,0.2987467086214865,low
VJB1928,712,0.43679775280898875,0.0,1,4.464807976169708,2786,2773,13,7406,5005,0,0.43679775280898875,0.0,0.0008156606851549756,0.5720009426609105,0.4482758620689655,0.5939242909695028,0,0.5441871564059092,medium
WKH1787,712,1.0,0.0,1,5.525255238976605,0,0,0,0,0,0,1.0,0.0,0.0008156606851549756,0.7078582599756185,0.0,0.0,0,0.386245450257069,medium
ZOO1613,712,0.5,0.0,1,4.015425620617451,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5144291204542165,0.0,0.0,0,0.2063529139284725,low
JGN1767,2886,0.6420651420651421,0.0,949,7.518572231157515,0,0,0,46,0,0,0.6420651420651421,0.0,0.7740619902120718,0.9632285255357589,0.0,0.0,0,0.4166008662075149,medium
ABK0481,68,0.5,0.0,1,4.06282964489549,0,0,0,5,0,0,0.5,0.0,0.0008156606851549756,0.5205022028169255,0.0,0.0,0,0.2068509934742738,low
AGW1590,1329,0.3513920240782543,0.009029345372460496,106,3.9467418165474735,391,387,4,1002,638,0,0.3513920240782543,0.029403252879550843,0.0864600326264274,0.5056298169044884,0.13793103448275862,0.07570903049721134,0,0.24073349332548116,low
AMH1481,712,0.5,0.0,1,4.514071012108276,0,0,0,17,0,0,0.5,0.0,0.0008156606851549756,0.5783121890001927,0.0,0.0,0,0.2115922385194172,low
AMS0630,712,0.8960674157303371,0.0,1,5.42431009283658,0,0,0,92,0,0,0.8960674157303371,0.0,0.0008156606851549756,0.6949258518950648,0.0,0.0,0,0.3510889790190267,medium
ASD3348,712,0.5210674157303371,0.0,1,5.02660768255526,0,0,0,0,0,0,0.5210674157303371,0.0,0.0008156606851549756,0.6439749140734145,0.0,0.0,0,0.22388883705919574,low
BCB0294,712,0.40730337078651685,0.0,1,3.9354652808431863,0,0,0,0,0,0,0.40730337078651685,0.0,0.0008156606851549756,0.5041851435641727,0.0,0.0,0,0.1751029680318398,low
BRG3113,711,0.49929676511954996,0.0,1,4.523385132223046,0,0,0,46,0,0,0.49929676511954996,0.0,0.0008156606851549756,0.5795054509532579,0.0,0.0,0,0.21145940181153167,low
BXT2678,1076,0.29460966542750927,0.0,42,3.760685246461505,382,380,2,1271,368,0,0.29460966542750927,0.0,0.03425774877650897,0.4817935099355312,0.06896551724137931,0.04366915865669871,0,0.1766579644175669,low
CKG3838,712,1.0,0.0,1,6.022437856842896,0,0,0,43,0,0,1.0,0.0,0.0008156606851549756,0.7715539278771327,0.0,0.0,0,0.3914694053169747,medium
CTH0626,1194,0.6063651591289783,0.0,89,4.464754698769468,0,0,0,467,0,0,0.6063651591289783,0.0,0.07259380097879282,0.5719941171214198,0.0,0.0,0,0.25774158550888937,low
DDC0980,1239,0.29539951573849876,0.0,111,3.660933641661297,0,0,0,16,0,0,0.29539951573849876,0.0,0.09053833605220228,0.4690140102835424,0.0,0.0,0,0.15022465427627354,low
DKS1509,712,0.4438202247191011,0.0,1,4.466570281879141,0,0,0,0,0,0,0.4438202247191011,0.0,0.0008156606851549756,0.5722267173263458,0.0,0.0,0,0.19266296505958272,low
DNM0275,906,0.4315673289183223,0.037527593818984545,76,4.720440732220008,3237,3221,16,9165,6231,0,0.4315673289183223,0.12220524141053941,0.06199021207177814,0.6047508791007795,0.5517241379310345,0.7394090423638305,0,0.6603486236420638,medium
DQS0752,712,0.47331460674157305,0.0,1,4.501050120575158,0,0,0,0,0,0,0.47331460674157305,0.0,0.0008156606851549756,0.5766440406115092,0.0,0.0,0,0.2027010920501924,low
FDT0213,993,0.33434038267875127,0.0,1,4.246915389147827,0,0,0,109,0,0,0.33434038267875127,0.0,0.0008156606851549756,0.5440860209351474,0.0,0.0,0,0.15443937917609712,low
HJR2127,712,0.5,0.0,1,4.521832917015828,0,0,0,41,0,0,0.5,0.0,0.0008156606851549756,0.5793065916593128,0.0,0.0,0,0.21167379374874185,low
HYP1591,712,0.4887640449438202,0.0,1,4.018100924180486,0,0,0,57,0,0,0.4887640449438202,0.0,0.0008156606851549756,0.5147718622178328,0.0,0.0,0,0.20269498808861186,low
ISR0021,788,0.39086294416243655,0.0,36,3.832618813500919,0,0,0,411,0,0,0.39086294416243655,0.0,0.02936378466557912,0.4910091510952671,0.0,0.0,0,0.17331165690740943,low
JAB2131,712,0.5,0.0,1,4.520282476296481,0,0,0,77,0,0,0.5,0.0,0.0008156606851549756,0.5791079597007293,0.0,0.0,0,0.2116575030894351,low
JAS0353,712,0.5,0.0,1,4.514071012108276,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5783121890001927,0.0,0.0,0,0.2115922385194172,low
KEW1179,712,0.8974719101123596,0.0,1,5.427161534171301,0,0,0,34,0,0,0.8974719101123596,0.0,0.0008156606851549756,0.6952911592364125,0.0,0.0,0,0.35157969388705945,medium
KFG2735,999,0.7127127127127127,0.0,1,4.7143007376568935,0,0,0,14,0,0,0.7127127127127127,0.0,0.0008156606851549756,0.603964264604304,0.0,0.0,0,0.2834780048286151,low
KIG1594,944,0.5391949152542372,0.006355932203389831,38,4.901849524744012,0,0,0,37,0,0,0.5391949152542372,0.020697522816166884,0.03099510603588907,0.6279917443036156,0.0,0.0,0,0.23687012179441105,low
KLH0276,981,0.3751274209989806,0.0,1,4.312884844369508,0,0,0,55,0,0,0.3751274209989806,0.0,0.0008156606851549756,0.5525375805038972,0.0,0.0,0,0.1685130080075811,low
LGR3119,1066,0.3170731707317073,0.0,39,3.787043167741511,125,124,1,322,208,0,0.3170731707317073,0.0,0.03181076672104405,0.4851703081985731,0.034482758620689655,0.024682567936394922,0,0.16763275306795156,low
MCT0424,712,0.5,0.0,1,4.5187310664455875,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5789092035835791,0.0,0.0,0,0.21164120224735145,low
MEA3886,952,0.3802521008403361,0.0,105,4.598657866386554,0,0,0,173,0,0,0.3802521008403361,0.0,0.08564437194127243,0.5891488835774595,0.0,0.0,0,0.18711117928834162,low
NHV2004,672,0.6160714285714286,0.0,23,4.598539220852944,0,0,0,10,0,0,0.6160714285714286,0.0,0.018760195758564437,0.5891336835156809,0.0,0.0,0,0.2535012361788958,low
OHC1892,1027,0.3485881207400195,0.0,19,3.8427803316982434,0,0,0,581,0,0,0.3485881207400195,0.0,0.015497553017944535,0.49231097594837575,0.0,0.0,0,0.15727540810156565,low
PMG0284,712,0.5,0.0,1,4.023273125102171,0,0,0,30,0,0,0.5,0.0,0.0008156606851549756,0.5154344895511079,0.0,0.0,0,0.2064353685624187,low
REJ2666,1094,0.33638025594149906,0.003656307129798903,36,3.7976507562893187,3170,3158,12,8850,6027,0,0.33638025594149906,0.011906436038063094,0.02936378466557912,0.4865292805622425,0.41379310344827586,0.7152011391954433,0,0.55211822015116,medium
SBJ3628,712,0.5,0.0,1,4.024839317511669,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5156351395094942,0.0,0.0,0,0.2064518247265491,low
SHH0970,981,0.36289500509684,0.0,1,3.89255623062951,0,0,0,32,0,0,0.36289500509684,0.0,0.0008156606851549756,0.4986879268189268,0.0,0.0,0,0.1600836351425477,low
TAM1488,712,0.5,0.0,1,4.521832917015828,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.5793065916593128,0.0,0.0,0,0.21167379374874185,low
TJP2817,908,0.4107929515418502,0.0,88,4.639312322078815,0,0,0,10,0,0,0.4107929515418502,0.0,0.07177814029363784,0.5943572569506161,0.0,0.0,0,0.19528302691713814,low
UCG0322,712,0.5,0.0,1,4.523382389600168,0,0,0,65,0,0,0.5,0.0,0.0008156606851549756,0.5795050995869998,0.0,0.0,0,0.21169007423574257,low
UDB1170,1246,0.6043338683788122,0.014446227929373997,106,4.478421204690402,0,0,0,104,0,0,0.6043338683788122,0.047042844795653786,0.0864600326264274,0.5737449772505404,0.0,0.0,0,0.2672096310493411,low
YOH1176,368,0.7119565217391305,0.0,1,4.698692212318356,0,0,0,11,0,0,0.7119565217391305,0.0,0.0008156606851549756,0.6019646061072662,0.0,0.0,0,0.28306593038714656,low
AAF0819,1052,0.2899239543726236,0.0,32,4.156369307928971,1032,1024,8,3409,2258,0,0.2899239543726236,0.0,0.026101141924959218,0.5324858705842538,0.27586206896551724,0.26794826154028717,0,0.3208162452194863,medium
ADM1894,1177,0.30756159728122345,0.0,83,3.700743781993536,0,0,0,109,0,0,0.30756159728122345,0.0,0.06769983686786298,0.47411421569417667,0.0,0.0,0,0.15088663535218724,low
APP1996,712,1.0,0.0,1,5.525255238976605,0,0,0,0,0,0,1.0,0.0,0.0008156606851549756,0.7078582599756185,0.0,0.0,0,0.386245450257069,medium
ATT0293,832,0.40384615384615385,0.0889423076923077,21,3.889677831311828,0,0,0,449,0,0,0.40384615384615385,0.2896326429980276,0.017128874388254486,0.49831916580347974,0.0,0.0,0,0.22367157444328217,low
CAR2748,712,0.9550561797752809,0.0,1,5.474882270663117,0,0,0,54,0,0,0.9550561797752809,0.0,0.0008156606851549756,0.7014048166217877,0.0,0.0,0,0.37097203342338547,medium
CJH3630,712,0.5,0.0,1,4.0169973314800975,0,0,0,0,0,0,0.5,0.0,0.0008156606851549756,0.514630477399425,0.0,0.0,0,0.20636942807562605,low
CQC0997,712,0.9915730337078652,0.0,1,5.51909874340822,0,0,0,0,0,0,0.9915730337078652,0.0,0.0008156606851549756,0.7070695314821649,0.0,0.0,0,0.38341623657665497,medium
CSG1600,712,0.5,0.0,1,4.018567936064743,0,0,0,90,0,0,0.5,0.0,0.0008156606851549756,0.5148316926157926,0.0,0.0,0,0.20638593059898913,low
DAH3331,712,0.3946629213483146,0.0,1,4.9085665992424055,0,0,0,0,0,0,0.3946629213483146,0.0,0.0008156606851549756,0.6288522903708847,0.0,0.0,0,0.1811806657138043,low
DBH1596,900,0.4,0.0,88,3.7533935536995267,384,381,3,1281,837,0,0.4,0.0,0.07177814029363784,0.48085934767016464,0.10344827586206896,0.09932360270558918,0,0.24861635673634846,low
DCW1901,712,0.5,0.0,1,4.518731066445587,0,0,0,17,0,0,0.5,0.0,0.0008156606851549756,0.578909203583579,0.0,0.0,0,0.21164120224735145,low
DFW1467,712,0.5,0.0,1,4.521832917015828,0,0,0,105,0,0,0.5,0.0,0.0008156606851549756,0.5793065916593128,0.0,0.0,0,0.21167379374874185,low
DNB1999,1116,0.6362007168458781,0.0,66,4.5890986143846435,0,0,0,318,0,0,0.6362007168458781,0.0,0.053833605220228384,0.5879242169881213,0.0,0.0,0,0.2657586415240442,low
DWY3973,712,0.9817415730337079,0.0,1,6.010176423526944,0,0,0,40,0,0,0.9817415730337079,0.0,0.0008156606851549756,0.7699830761288532,0.0,0.0,0,0.38535076523477474,medium
EGB3624,712,0.4297752808988764,0.0,1,3.9622421856632943,0,0,0,7,0,0,0.4297752808988764,0.0,0.0008156606851549756,0.5076156191591797,0.0,0.0,0,0.18275638718186735,low
ERH0815,834,0.37410071942446044,0.0,57,4.700409761846398,381,377,4,6318,4308,0,0.37410071942446044,0.0,0.0464926590538336,0.6021846469140266,0.13793103448275862,0.5112139551441794,0,0.42331149266585216,medium
FXD3105,1237,0.29587712206952305,0.0,110,3.644702051267833,0,0,0,71,0,0,0.29587712206952305,0.0,0.08972267536704731,0.46693452891379444,0.0,0.0,0,0.15007699759848514,low
GLM3106,712,0.49157303370786515,0.0,1,4.5127720143320325,0,0,0,40,0,0,0.49157303370786515,0.0,0.0008156606851549756,0.5781457702076059,0.0,0.0,0,0.20881406312807008,low
IPB1935,712,0.46629213483146065,0.0,1,3.985656737748154,0,0,0,36,0,0,0.46629213483146065,0.0,0.0008156606851549756,0.5106153329063345,0.0,0.0,0,0.19498202215760244,low
JHF0480,812,0.48645320197044334,0.007389162561576354,1,4.713922564773568,0,0,0,49,0,0,0.48645320197044334,0.02406214475179992,0.0008156606851549756,0.6039158156571364,0.0,0.0,0,0.21319485715264858,low
JMS0149,712,0.9030898876404494,0.0,1,5.429780103355568,0,0,0,0,0,0,0.9030898876404494,0.0,0.0008156606851549756,0.6956266325758748,0.0,0.0,0,0.3534502252765815,medium
JNS3342,1175,0.3046808510638298,0.0,86,4.1232897055995075,0,0,0,12,0,0,0.3046808510638298,0.0,0.0701468189233279,0.5282479360938362,0.0,0.0,0,0.1547826996252346,low
KCW3064,1033,0.3339787028073572,0.0,23,3.0350535188520427,127,126,1,1322,416,0,0.3339787028073572,0.0,0.018760195758564437,0.3888304901522363,0.034482758620689655,0.049365135872789845,0,0.17325844202052246,low
KWD3977,712,0.8876404494382022,0.0,1,5.922889927129496,0,0,0,4,0,0,0.8876404494382022,0.0,0.0008156606851549756,0.7588005216970856,0.0,0.0,0,0.3535630881209192,medium
